emp_no,first_name,second_name,department,wage,project_completion_rate
8712,Jessica,Pittman,HR,19938.31,67.3438643630297
8713,Nathan,Williams,IT,19414.37,79.31609460646257
8714,Amanda,Best,HR,22733.22,37.050559162159914
8715,Richard,Hernandez,Research,48669.16,37.462053644713876
8716,Melanie,Rios,IT,98056.99,52.53442934686566
8717,Destiny,Choi,Research,91342.16,47.659290454512686
8718,Meghan,Pearson,IT,51014.05,44.42183630443611
8719,Angela,Moody,Research,97520.2,35.761495281873366
8720,Sheila,Duncan,HR,22213.75,46.802775577278055
8721,Melanie,Jones,HR,44886.88,43.41705674661548
8722,Holly,Avila,Sales,59487.57,44.59792248509868
8723,Jacqueline,Ramos,Testing,84608.11,50.61226503765151
8724,John,Reid,Research,40856.8,40.435895387145536
8725,Nancy,Le,IT,86544.13,48.11895767816338
8726,Rachel,Mckenzie,HR,96648.33,52.075973345063304
8727,Julia,Lewis,HR,72698.85,44.63544070097644
8728,Amanda,Collins,HR,17554.19,47.87595158935799
8729,Pamela,Padilla,Testing,22613.74,29.63151552200158
8730,Brian,Delgado,HR,78440.51,61.96052496467486
8731,Austin,Gonzalez,Testing,62963.02,35.357285672304855
8732,Kevin,Carter,Testing,56774.48,51.38413522800611
8733,Miguel,Burns,Sales,33946.43,49.070192927383694
8734,Carrie,Sharp,Testing,79670.31,52.69566230590718
8735,Andrew,Brooks,HR,35381.91,40.07759292422351
8736,Nicole,Cook,Sales,48346.15,53.58368134058705
8737,Deborah,Baxter,IT,67420.15,33.06266924244148
8738,James,Smith,Research,17496.26,69.23326231430532
8739,Robert,Gray,Testing,83882.2,29.832836370155622
8740,Samantha,Jordan,Testing,79246.44,44.03582720193536
8741,Peter,Cline,IT,51875.48,48.487240452194506
8742,Tiffany,Hendrix,Testing,10195.77,56.17004896824585
8743,Sonia,Barnes,HR,19095.91,52.225112202514794
8744,Monica,Ford,Testing,97263.4,54.911584004498806
8745,Kimberly,Cantu,HR,18695.35,64.55844749602751
8746,Wesley,Collins,Sales,42213.87,46.604518874973635
8747,Kayla,Thornton,Sales,69934.64,61.604747219155236
8748,Mark,Watson,Research,43557.73,48.99425837353677
8749,Kyle,Ray,Sales,4121.04,47.70269242969088
8750,Jennifer,Hunt,HR,90339.51,49.444948737768954
8751,Heather,Peterson,Research,82885.07,37.88569736967665
8752,Carol,Huang,Research,61378.9,39.61769686520513
8753,Jordan,Harrington,IT,40000.53,57.25382444677183
8754,Bonnie,Hill,Research,17071.52,62.507699006114144
8755,Cindy,Massey,HR,81036.38,39.85067210216604
8756,Mario,Simpson,HR,51619.11,54.80989538072041
8757,Daniel,Wilson,Research,72186.81,51.282732877045596
8758,Jean,Dunn,HR,59716.94,41.644465571051114
8759,Leslie,Davis,Sales,44649.16,76.45218344662777
8760,David,Vazquez,Testing,99248.16,56.495733317083115
8761,Sara,Blevins,IT,69478.56,41.71448097189088
8762,Mary,Warren,Research,35839.12,37.662123607289715
8763,Kimberly,Frey,Sales,27953.53,35.737790817587495
8764,Jamie,Lopez,HR,43665.87,58.972559935134974
8765,Jessica,Shepard,IT,95210.56,40.64546701414338
8766,Julie,Cooper,HR,7242.96,49.108988291114656
8767,Kent,Ponce,Testing,89858.46,41.68036254800363
8768,Christian,Whitehead,IT,34362.76,46.50057475474344
8769,David,Miller,HR,75931.84,48.632588518859976
8770,Amanda,Martin,Testing,56314.18,49.698522040382024
8771,Katherine,Gonzales,IT,87126.7,30.09278411252972
8772,Chelsea,Ramirez,IT,76693.48,48.06421541455371
8773,Sheila,Rodriguez,Testing,47872.37,51.86786234620931
8774,Kevin,Ayala,HR,33048.03,51.44438902406941
8775,Emily,Malone,Testing,59789.29,62.98333480819966
8776,Barbara,Morrison,Testing,13696.52,51.98785931688171
8777,Meghan,Walsh,Testing,84396.12,52.163250029563926
8778,Jesus,Santiago,Sales,7428.35,41.11681083771218
8779,James,Burgess,HR,62510.56,55.2311820728858
8780,Victor,Garcia,Sales,19847.67,34.93791943743416
8781,Megan,Ortega,Testing,75591.47,51.56171106515961
8782,Michael,Cantrell,HR,90026.01,52.83570487087215
8783,Lance,Carey,Research,45285.92,47.68584017594458
8784,Sarah,Hart,Research,51629.2,59.40563771636997
8785,Jeremy,Rose,Research,82054.66,52.03716992989327
8786,Brian,Shelton,Sales,42564.15,70.47748404892432
8787,Jerry,Clark,Sales,27802.73,58.507999713746585
8788,Matthew,Browning,IT,63870.94,49.0706791878152
8789,Donna,Miller,Sales,8935.83,50.16269032742884
8790,Michelle,Williams,Testing,91861.89,62.544272429949544
8791,Jacob,Nielsen,HR,40502.41,37.980032299220355
8792,Kara,Webb,Research,658.74,47.379720762828526
8793,Juan,Dean,IT,37349.67,51.172776578900475
8794,Sierra,Lewis,Sales,19006.16,47.9599729990107
8795,Connor,Chang,IT,29579.17,46.41161190476667
8796,James,Wolfe,Research,55786.4,54.321084784431115
8797,Robert,Baker,Sales,32309.43,48.53240891225421
8798,Michael,Rodriguez,IT,19848.81,47.19909439333203
8799,David,Schwartz,HR,68190.44,45.26871661379087
8800,Bryan,Stark,Testing,5304.71,52.72940285224956
8801,Jason,Garcia,IT,47313.42,39.94824912996929
8802,Brian,Kelley,IT,97677.09,42.29570478503304
8803,Michele,Liu,HR,16853.51,36.8298246854767
8804,Kristine,Medina,HR,79939.49,32.112100329835386
8805,Richard,Johnson,Sales,58461.93,45.01311875076541
8806,Ricky,Williams,Research,86954.29,33.45642883256315
8807,Phillip,Stewart,Sales,38933.82,41.37089421110695
8808,Christopher,Carrillo,Sales,42237.26,44.708744297692604
8809,Rebecca,Harris,IT,76642.59,65.30137699639502
8810,James,Peters,Testing,76060.43,42.31299489911726
8811,Kenneth,Garcia,Research,97091.13,53.028411840698986
8812,Jennifer,Franco,Sales,92283.5,46.59431134255608
8813,Erin,Johnston,Sales,55782.2,58.74832988459783
8814,Robert,Warren,Sales,81914.77,45.06022272182792
8815,Erin,Franklin,IT,43957.71,44.215494201402436
8816,Dr.,Joann,Testing,52159.44,53.504263782865046
8817,Glenn,Johnson,HR,30231.97,64.69160612325459
8818,Amber,Francis,HR,1024.8,53.74420079941397
8819,Bradley,Jacobs,HR,32934.41,48.4368382597087
8820,Andrew,Garcia,HR,4143.61,51.22482337772215
8821,Adam,Morgan,Testing,50838.22,42.92922745132851
8822,Jonathan,Morris,Research,59675.45,32.343582405282575
8823,Donna,Bowen,Research,84636.07,50.602795070298214
8824,Cole,Camacho,Sales,36986.44,47.41563986225
8825,Shaun,Robinson,Research,78068.41,41.04254313608213
8826,Patrick,Pope,Testing,31660.04,49.86448115993664
8827,Kathleen,Johnston,HR,11197.59,36.72426444795447
8828,Robin,Cole,Sales,85732.58,58.32970649596557
8829,Wendy,Miller,Sales,17425.38,36.595005076065675
8830,Laura,Reynolds,Sales,35809.89,46.68948618813013
8831,Chelsea,Lopez,IT,69668.89,57.947804504094066
8832,Louis,Fuentes,IT,57345.36,41.197604632421616
8833,Jesse,Crosby,Testing,13921.42,62.05730504758578
8834,Hannah,Marsh,HR,99725.39,43.68131663652148
8835,Deanna,Gutierrez,Research,17806.59,38.12660287610797
8836,Megan,Nguyen,Research,76279.34,55.86243687081536
8837,Kelly,Nguyen,Testing,59434.62,60.7347140501239
8838,Duane,Guerrero,IT,34041.82,60.9578762673233
8839,Audrey,Miller,HR,21797.04,69.70429830587203
8840,Donna,Weber,Research,11882.45,65.81225383045384
8841,Jennifer,Figueroa,Research,9645.51,48.12522590616392
8842,Edward,Carroll,IT,86812.74,66.0600924625829
8843,Jill,Thomas,IT,69606.37,38.40091265950129
8844,Brian,Dawson,Testing,35353.59,37.88338212698983
8845,George,Reynolds,Research,55483.84,61.4823021053253
8846,Frank,Brown,Research,47445.01,47.67452286300107
8847,Andrew,Foster,Testing,62651.31,33.83459917380381
8848,Annette,Gamble,Sales,31554.25,37.588560395644876
8849,Morgan,Davis,Testing,71816.71,54.084941705802876
8850,Matthew,Bowman,Sales,64002.41,44.635576901189694
8851,Alexis,Davies,IT,81057.86,44.2586097097161
8852,Brian,Schmitt,Research,61376.91,62.07184879886681
8853,Mr.,Antonio,HR,60820.34,49.358003203360234
8854,Christina,White,Testing,67788.68,66.46716153844591
8855,Michael,Decker,Sales,53332.32,56.686859294503314
8856,Jose,Martinez,Testing,41159.95,49.034500179700814
8857,Crystal,Bishop,HR,30391.11,57.55921954820218
8858,Stephanie,Richards,Testing,93321.97,41.8899451702934
8859,Mark,Bell,IT,60736.16,58.37476260341601
8860,Latasha,Wood,Sales,12064.88,63.72212052509287
8861,Jorge,Schneider,Testing,18824.8,45.5118460195121
8862,Katie,Hardin,IT,11800.85,51.65930595863671
8863,Ashley,Dunn,HR,81219.06,63.284720333875306
8864,Hannah,Gonzalez,Sales,14666.67,41.58442506162147
8865,Shannon,Bennett,Research,57838.58,45.91174539330832
8866,Jeffery,Hart,Testing,22508.1,49.11736357945763
8867,Jenna,Padilla,Sales,83950.45,48.6940107420651
8868,Lauren,Brewer,Research,59937.12,65.7661091504746
8869,Jason,Reed,Testing,54968.05,47.57216516478204
8870,Jesse,Mendoza,IT,97072.05,45.787167780195176
8871,Kristen,Smith,Sales,39358.17,47.82641296240183
8872,Caitlin,Shah,Research,49713.55,62.36308412376527
8873,Jessica,Smith,Testing,19778.97,51.36313340281517
8874,Marc,Hawkins,Research,84295.93,52.03398758558775
8875,Edwin,Johnson,HR,60650.18,46.37636172217235
8876,Jessica,Snyder,IT,36602.13,38.88531848137441
8877,Lisa,Singh,Research,90118.7,44.76553045029656
8878,Donald,Pennington,IT,32794.06,48.39725206777323
8879,Bonnie,Powell,Sales,49065.06,33.248209913946106
8880,Laura,Fitzgerald,Research,65974.95,36.16425099180493
8881,Shannon,Martinez,HR,62251.54,40.111726392381826
8882,Gary,Robinson,Research,3619.35,48.994167198473534
8883,Amy,Martinez,Sales,56367.47,43.88011938555798
8884,Sydney,Murphy,Sales,45755.55,27.60655782769591
8885,Kerri,Lane,Sales,99908.04,65.83596730416437
8886,Matthew,Edwards,Research,98700.81,52.843904499915396
8887,Robert,Dickerson,IT,23605.72,50.53548451409011
8888,Kelsey,Powell,Research,52275.33,47.65937950766159
8889,Patrick,Nguyen,IT,14853.4,46.55331767061659
8890,Juan,Arias,Research,63811.06,41.479453396584866
8891,Robert,Harding,IT,30172.53,33.821737622570616
8892,James,Savage,Research,46909.67,44.93799941671092
8893,Lori,Young,Sales,6646.98,41.24712058030507
8894,Mark,Cardenas,Testing,37875.77,41.04299770457182
8895,Jessica,Garner,HR,16021.19,43.216169672236475
8896,Sarah,Bass,HR,22639.37,31.81841683033821
8897,Joshua,Neal,Research,70850.04,32.522360462449
8898,Tyler,Sims,Testing,39115.19,61.958375891901085
8899,Krystal,Burnett,Sales,8012.78,37.233803640583005
8900,Linda,Pollard,Research,54558.31,32.85494632935423
8901,Sarah,Taylor,Research,50724.56,47.943585814406084
8902,Rachel,Garcia,Research,77787.99,53.29755214265399
8903,Lauren,Smith,Sales,71405.98,48.69439196744588
8904,Richard,Butler,Testing,20692.52,34.484281992974296
8905,Christopher,Reyes,HR,41063.12,41.297051689598334
8906,Becky,Peck,HR,45515.36,43.596273527585176
8907,Daisy,Miller,HR,42449.6,43.0195053755541
8908,Judy,Logan,Sales,22329.16,59.51764288557135
8909,John,Barrett,Research,94137.97,51.26241194263347
8910,Michael,Mcgee,Testing,88932.91,59.15093912565967
8911,Melanie,Reynolds,HR,79523.42,63.099605715366934
8912,Stephanie,Morales,IT,41355.51,43.8153642625008
8913,Tiffany,Harris,Sales,49829.21,54.99875883844649
8914,Isabella,Woods,IT,10583.1,50.57486818583886
8915,Andrew,Butler,HR,96428.36,40.185488020938905
8916,Bryan,Bell,Sales,35124.08,80.29356669627336
8917,Brian,Spencer,IT,90231.99,37.2986700806231
8918,Marissa,Campbell,Research,31776.09,48.068271736442064
8919,Brandon,Sawyer,Sales,43889.52,54.70949351452834
8920,Kevin,Wright,Sales,12193.2,35.79751828277479
8921,Mackenzie,Elliott,Research,27520.29,55.07243605670713
8922,Brandi,Brown,Testing,1743.03,44.36998039273235
8923,Teresa,French,Testing,74849.7,51.14891320281419
8924,Kathleen,Jackson,Testing,12577.4,53.180753321119035
8925,Miss,Rachael,HR,46569.89,38.12221696939991
8926,James,Gomez,Research,32750.86,44.879739832424995
8927,Annette,Garcia,Research,57114.47,57.17960174107625
8928,Alyssa,Lee,Sales,14660.01,44.87090468397
8929,Elizabeth,Morgan,HR,93070.74,58.00391176487617
8930,Melody,Saunders,Sales,63583.48,41.16229847591117
8931,Rita,Clark,HR,25715.81,40.14608069007667
8932,Sean,Hines,Research,39728.11,74.4985424314599
8933,Jason,Johnson,Research,11858.02,38.79701765413081
8934,Kenneth,Foster,Testing,49859.32,32.99392778428782
8935,Elizabeth,Lee,IT,90080.9,53.08835612489213
8936,Maurice,Williams,Testing,54236.64,56.05705077069084
8937,Larry,Mason,Testing,25150.34,26.797186607829623
8938,Alex,Campbell,HR,6358.05,48.04203254605218
8939,Jimmy,Young,IT,37607.82,55.978981049172155
8940,Stephen,Cameron,IT,85615.24,38.233253700344925
8941,Jessica,Rodriguez,Testing,79321.69,60.27742770158079
8942,Kim,Garcia,Research,75216.95,51.20878372208861
8943,Brian,Jones,IT,77999.82,50.91641367845534
8944,Justin,Carroll,IT,52017.33,29.889330314787838
8945,Kristin,Coleman,Sales,52391.13,41.68171677004908
8946,David,Garcia,Research,76770.63,45.43812089213414
8947,Victor,Thomas,Research,19698.94,65.55541160458459
8948,James,Clark,Testing,41266.14,49.418818002952946
8949,Kimberly,Williams,Testing,180.79,55.44899106503244
8950,Mary,Lewis,Testing,40285.19,51.12789765588957
8951,Anita,Dougherty,Research,40234.29,35.68022619108528
8952,Wesley,Silva,IT,85889.8,48.88718345485634
8953,Frank,Lee,Sales,44966.18,53.65117546640918
8954,Randall,Calderon,Sales,28876.29,61.16574454281432
8955,Tom,Burch,Testing,17288.47,40.934376524412315
8956,Erin,Harris,HR,69828.43,41.285075033698064
8957,Reginald,Jacobs,HR,81751.38,56.31902282800038
8958,Cole,Morrow,IT,51126.53,58.24299902146475
8959,Christopher,Bernard,IT,24312.73,69.74554642735627
8960,Michael,Ramirez,Sales,2563.13,50.07731536172344
8961,Hayley,Tucker,Testing,90803.29,43.37075765940417
8962,John,Landry,Research,10070.78,59.43162741372507
8963,Joshua,Williams,HR,73930.26,56.28734160409344
8964,Brandon,Hughes,Testing,11855.44,59.35170757131648
8965,Jennifer,Lee,Testing,13221.75,63.57537165991647
8966,Daniel,Estrada,IT,20756.89,40.61997109688139
8967,Christine,Diaz,Sales,92927.68,53.76599960683467
8968,Allison,Garcia,Research,48298.49,48.921477729345305
8969,Timothy,Cruz,Sales,99450.45,41.191724666470456
8970,David,Flores,Testing,31011.43,46.49581891194732
8971,Mary,Hamilton,IT,60460.18,48.971701815443055
8972,Shelly,Stephens,Sales,83182.51,45.56415302981024
8973,Elizabeth,Gardner,Testing,44068.28,54.67129973148977
8974,Katherine,Parrish,HR,86323.67,56.28452374756647
8975,Timothy,Anderson,Sales,99997.5,39.571811874368095
8976,Sheila,Norton,Sales,16431.33,34.993001728909896
8977,Emma,Young,Sales,66729.43,45.67601431930726
8978,Eric,Aguilar,Sales,39811.36,42.32251529988225
8979,Sheryl,Skinner,Sales,48651.31,51.18085628472996
8980,Michele,Patel,Testing,20498.46,44.15926225226045
8981,Sylvia,Fischer,Research,65463.14,40.514816546077476
8982,Allison,Reeves,Sales,45658.2,55.81792423531577
8983,Desiree,Rhodes,Testing,16616.89,54.71033619562091
8984,Jeffrey,Walter,IT,61769.89,48.59230849946489
8985,Jacob,Potter,HR,87014.48,53.61327994553006
8986,Sonia,Anderson,HR,72392.26,59.23359010683079
8987,Nancy,Tucker,Sales,93156.16,44.75768128386053
8988,Andrew,Martin,Research,73755.99,53.8515068799046
8989,Thomas,Contreras,HR,64966.04,66.45962201265002
8990,Stephanie,Murray,Sales,8405.66,50.648407383186424
8991,George,Gomez,IT,7035.81,54.513099967757235
8992,Erin,Andrews,HR,77727.52,33.73931467607122
8993,Annette,Roberts,IT,5703.2,47.28466463924306
8994,Brian,Cole,Sales,53571.71,50.33633282225968
8995,Kim,Cox,Sales,76108.6,48.74020946762198
8996,Dr.,Peter,Testing,68661.55,65.19022060487757
8997,Kimberly,Price,HR,5497.57,52.39874755278792
8998,James,Williams,Sales,18126.73,40.61882883180372
8999,Richard,Taylor,IT,54705.35,64.3368408910507
9000,Paul,Chambers,IT,19959.88,61.96229728926106
9001,Troy,Diaz,Research,86623.13,49.53479734479273
9002,Michael,Day,Sales,30744.56,41.80177405559936
9003,Brett,Cohen,Testing,68696.82,62.81702355970552
9004,Jose,Hodge,HR,76354.85,43.31944029012478
9005,Christy,Lutz,Sales,40987.57,60.4062230943389
9006,Julie,Duffy,Research,12813.62,51.15740462610415
9007,Erin,Jones,Sales,95192.28,57.311583316237844
9008,Spencer,Sanders,HR,12658.09,42.110158890479966
9009,Sara,Dixon,Research,42776.08,28.387695395010546
9010,Deborah,Maxwell,Testing,28048.16,36.85011694240353
9011,Rodney,Green,HR,16413.17,62.08747109954038
9012,William,Lopez,HR,35685.81,53.5473386259807
9013,Kevin,Rogers,IT,30989.77,40.792762398430185
9014,Jackie,Pittman,IT,2227.35,71.18206215200597
9015,Jennifer,Williams,IT,2987.97,49.278536009364295
9016,Robert,Li,Testing,92045.36,47.72616745489435
9017,Steven,Mendoza,IT,21405.56,35.007731204836844
9018,Tracy,Hobbs,IT,70956.05,50.4053565880632
9019,Cody,Richards,HR,53118.46,52.950393393612494
9020,Lauren,Kennedy,Testing,26246.67,42.22673573991183
9021,James,Ramos,IT,37777.77,47.66001109332638
9022,Sarah,Higgins,IT,18637.02,51.02644334780444
9023,Michelle,Marquez,IT,98384.86,55.13848022811292
9024,Phillip,Swanson,Research,34569.06,66.88915755612928
9025,Kyle,Gross,IT,76429.35,40.94198610404413
9026,Seth,Montgomery,Sales,86767.86,51.90917443247535
9027,Joel,Simmons,Testing,65718.32,51.41986351496717
9028,Catherine,Stokes,Testing,81839.4,51.54734449098059
9029,Susan,Blair,HR,36273.04,42.71115284296725
9030,Daniel,Miller,IT,95330.24,45.92698649820614
9031,Daniel,Hardin,Testing,70213.39,60.691540065046496
9032,Kim,Shannon,Testing,96552.35,39.64780210366146
9033,Brandon,George,Sales,73213.78,48.92681075829787
9034,Meghan,Thomas,Testing,94888.14,57.61710668739155
9035,Cristian,Hicks,Research,28300.18,54.705546212478126
9036,Erin,Brown,IT,92761.01,58.03116790841389
9037,Brent,Payne,Sales,22334.16,59.297868683588
9038,Tonya,Mills,IT,61861.01,52.811909616047075
9039,Jon,Rodriguez,Testing,68881.16,58.08564083021881
9040,Kimberly,Bush,IT,48586.67,38.01469952250576
9041,Anne,Garcia,IT,61284.85,53.8925509395371
9042,Helen,Mccormick,Testing,72650.49,57.672451730954165
9043,Steven,Ramirez,Sales,4793.88,50.21228875479851
9044,Matthew,Rose,Research,40333.61,52.41528420904518
9045,Micheal,Munoz,Testing,73769.76,32.53399514226348
9046,Kathleen,Smith,Research,29871.68,72.14478336259744
9047,Jared,Wilkinson,Testing,54808.79,47.973443790072785
9048,Richard,Cook,IT,91172.5,47.752859834981194
9049,Mr.,Roy,HR,10860.89,36.04288880215247
9050,Jenny,Jones,HR,22104.5,55.27928314840444
9051,Tyrone,Madden,Testing,34787.43,52.77859411868847
9052,Kimberly,Quinn,Research,48247.0,52.786308842402775
9053,Brandon,Winters,Testing,35022.51,52.43817631427874
9054,Nancy,Mack,Research,51615.89,50.791561356600496
9055,Amy,Lewis,Testing,159.33,50.40627432968337
9056,Christina,Ramirez,Research,64507.13,55.15053315119588
9057,Shannon,Sanford,Testing,41255.88,63.04998251969795
9058,Jennifer,Hunter,Research,24857.65,40.924825363075485
9059,Samantha,Nash,HR,51824.11,48.50837542802925
9060,Angel,Mclaughlin,HR,68785.42,44.65609998881445
9061,Barry,Harris,Sales,53102.87,77.59549036508889
9062,Dr.,Jay,Research,64897.73,32.853302372985
9063,Joseph,Jackson,Sales,61731.2,46.61344746211419
9064,Warren,Patterson,IT,57779.05,36.51958964510169
9065,Sue,Gilbert,IT,931.1,35.53545185109143
9066,Laura,Whitney,Testing,51950.52,52.40524247558674
9067,Krystal,Sanchez,Research,52128.76,58.898039706176604
9068,Gregory,Williams,IT,35656.3,42.96968351892214
9069,Sarah,Ward,Research,25564.68,37.20723123362487
9070,Nancy,Rivera,Sales,32187.59,58.92184328415008
9071,Eric,Griffin,HR,3250.77,42.14104461282045
9072,Caitlyn,Fuentes,HR,67005.18,49.451042348413274
9073,Brian,Green,HR,82581.15,63.109230197039395
9074,Andre,Anderson,Testing,80561.65,47.18982308976844
9075,Isaac,White,Sales,98898.13,52.8980295415868
9076,Nancy,Woodward,Sales,92251.15,58.764093924616084
9077,David,Green,IT,76742.99,53.399840945112715
9078,Richard,Pierce,IT,97946.22,50.45457645300902
9079,Robert,Jones,Research,84249.28,44.76206456690185
9080,Natasha,Brown,Research,95256.81,50.48912641242562
9081,Jesse,Green,Sales,83550.53,57.550198394047555
9082,Robin,Charles,HR,80863.45,62.73126880253734
9083,Alison,Kelley,Sales,87098.47,27.630649769434257
9084,Amber,Brooks,HR,57706.26,50.314974776069924
9085,Joseph,Barnes,Testing,58994.22,43.77490775657864
9086,Brandon,Tran,Sales,74797.58,48.15161113704529
9087,Erin,Griffin,Research,23165.66,59.95204012898277
9088,Eric,Harrison,Research,74001.12,63.57825943960267
9089,Michael,Smith,Testing,50359.82,59.408341296063746
9090,Marc,Black,HR,38597.69,37.20912952319785
